latitude,longitude,altitude,geometry,coordinates,@id,access,addr:street,amenity,bicycle,bus,capacity,charge,fee,hgv,motor_vehicle,opening_hours,operator,parking:fee,payment:nfc,socket:type2_combo,socket:type2_combo:output,addr:city,addr:housenumber,addr:postcode,payment:contactless,ref,website,name,operator:wikidata,payment:cards,atmotorway,socket:chademo,socket:chademo:output,brand,brand:wikidata,motorcar,panoramax,socket:type2,source,source:date,source:url,scooter,authentication:app,authentication:membership_card,ref:EU:EVSE,ref:ocm,addr:country,socket:type2:output,amperage,fixme,rwetempcharging_station:plug,source:delivery_date,voltage,authentication:nfc,capacity:charging,covered,level,truck,wheelchair,authentication:none,brand:website,fuel:electricity,internet_access,internet_access:fee,lit,maxheight,phone,payment:app,payment:membership_card,description,payment:credit_cards,maxstay,authentication:phone_call,url,operator:wikipedia,check_date,network,payment:cash,payment:qr_code,atmotorroad,self_service,note,output,socket:chademo:voltage,socket:type2_cable,socket:type2_cable:output,payment:debit_cards,source:website,charging_station:output,image,socket:ccs,socket:ccs:output,name:en,phone:NL,panoramax:0,panoramax:1,panoramax:2,branch,manufacturer,no:network,socket:type2_combo:voltage,short_name,socket:type2_combo:current,description:en,start_date,socket:type2:current,power,authentication:contactless,motorcycle,man_made,brand:wikipedia
,,,Polygon,"5.8263524,50.9812882,5.826341,50.9812884,5.8262736,50.9810882,5.8265834,50.9810178,5.8267146,50.9812468,5.8266752,50.9812522,5.8263524,50.9812882",way/1080286070,yes,Industrieweg,charging_station,yes,yes,6,0.71 EUR / kWh,yes,yes,yes,24/7,LEAP24,no,yes,6,120kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"4.3634667,52.0260169,4.3635707,52.0259278,4.3637173,52.0259925,4.3636134,52.0260816,4.3634667,52.0260169",way/1242843067,yes,Kleveringweg,charging_station,,,4,0.59 EUR / kWh,yes,,,,LEAP24,,,4,120kW,Delft,9a,2616LZ,yes,NLEFLEV5292582;NLEFLEV5396223;NLEFLEV3381842;NLEFLEV1622856,https://leap24.eu/snelladen-delft/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"4.78365,52.328796,4.7833418,52.3285838,4.7834282,52.3285367,4.7834829,52.3285739,4.7835337,52.3285794,4.7835402,52.3285448,4.7839528,52.3285853,4.7840126,52.3286268,4.7837627,52.3287649,4.78365,52.328796",way/1242866409,yes,,charging_station,,,10,0.59 EUR / kWh,yes,,,,LEAP24,,,10,300 kW,,,,yes,,https://leap24.eu/,LEAP24,Q130302573,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.5432477,53.0159008,6.5432791,53.0159025,6.5433106,53.0158997,6.5433364,53.015893,6.5433595,53.0158829,6.5435218,53.0157932,6.5435812,53.0157641,6.5436026,53.0157617,6.54362,53.0157623,6.5436368,53.0157655,6.543904,53.0158519,6.5439959,53.0158829,6.5440093,53.0158906,6.5440186,53.0159019,6.5440224,53.0159083,6.5440242,53.0159175,6.5440217,53.0159618,6.5440175,53.0160096,6.544014,53.0160686,6.5440157,53.0160824,6.544021,53.0160977,6.5440398,53.0161223,6.5440666,53.0161415,6.5441163,53.0161607,6.5440073,53.0161365,6.5439415,53.0161181,6.5437806,53.0160735,6.543612,53.0160219,6.5434011,53.0159523,6.5432477,53.0159008",way/1278434206,yes,verzorgingsplaats Zeijerveen,charging_station,,,8,,yes,,,24/7,Fastned,no,,8,300 kW,Assen,2,9406ZZ,,,,Fastned Zeijerveen,Q19935749,,yes,2,50 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"5.1506589,52.2233408,5.150695,52.2233318,5.150721,52.2233754,5.1506869,52.2233839,5.1506589,52.2233408",way/1292358482,,,charging_station,,,2,,,,,Mo-Fr 09:00-21:00; Sa 09:00-18:00; Su 12:00-17:00,Shell Recharge,,,2,330 kW,,,,,,,,Q105883058,,,,,Shell Recharge,Q105883058,yes,b804ee04-3e21-42e7-8c7b-1d38e9054138,0,survey,2024-06-14,https://www.evernote.com/shard/s1/sh/def50062-3868-6b04-3e15-4be6928cd330/G6KHaRtKkFTGKnhdf63CRUB-GJAVqWhhGesaWIzFfQWBPKCerRN0MyZRQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"5.1505543,52.2233667,5.1505893,52.223358,5.1506182,52.2234009,5.1505833,52.2234095,5.1505543,52.2233667",way/1292358486,,,charging_station,,,2,,,,,Mo-Fr 09:00-21:00; Sa 09:00-18:00; Su 12:00-17:00,Shell Recharge,,,2,330 kW,,,,,,,,Q105883058,,,,,Shell Recharge,Q105883058,yes,b804ee04-3e21-42e7-8c7b-1d38e9054138,0,survey,2024-06-14,https://www.evernote.com/shard/s1/sh/def50062-3868-6b04-3e15-4be6928cd330/G6KHaRtKkFTGKnhdf63CRUB-GJAVqWhhGesaWIzFfQWBPKCerRN0MyZRQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"6.5722069,53.0250219,6.5723088,53.0249887,6.5723805,53.0250684,6.5722786,53.0251016,6.5722069,53.0250219",way/1318137789,yes,,charging_station,no,no,4,,,no,,,TotalEnergies,,,2,175kW,,,,,,,,Q154037,,,2,100kW,,,yes,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"5.8521339,51.8203075,5.8521987,51.8202967,5.852216,51.8203368,5.8521512,51.8203475,5.8521339,51.8203075",way/1324661308,,Sint Jacobslaan,charging_station,,,2,,yes,,,24/7,Eneco,,,2,50 kW,Nijmegen,61,6533BP,,,,,Q1341079,,,,,Eneco,Q1341079,yes,,,,,,,yes,yes,NL*ENE*EENEALP*01233*1;NL*ENE*EENEALP*01233*2,OCM-127708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"5.8385432,51.8084541,5.8385445,51.8084101,5.8386332,51.8084111,5.8386319,51.8084551,5.8385432,51.8084541",way/1325494915,yes,Grootstalselaan,charging_station,,,3,,yes,,,24/7,,,,2,175,Nijmegen,141,6533KH,,,,,,,,2,70,Shell Recharge,Q105883058,yes,,,,,,,yes,yes,NL*TNM*EGL31*1*6820*01*1;NL*TNM*EGL31*1*6820*01*2,,NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"5.8217609,51.821698,5.8217086,51.8216671,5.8217578,51.8216353,5.8218101,51.8216661,5.8217609,51.821698",way/1325500029,,Nieuwe Dukenburgseweg,charging_station,,,2,,yes,,,24/7,,,,1,50,Nijmegen,13,6534 AD,,,,,,,,,,Eneco,,yes,,1,,,,,yes,yes,NL*ENE*EENECO*000172*1;NL*ENE*EENEDEL*000206*1,,NL,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Polygon,"4.9503225,51.8318912,4.9506063,51.832161,4.9502634,51.832299,4.9501448,51.8321871,4.9502908,51.8321289,4.9501218,51.831969,4.9503225,51.8318912",way/1361987838,yes,,charging_station,,,24,,,,,,,no,,24,350 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7073883,4.8420208,,Point,,node/1272891736,,Amerweg,charging_station,,,,,,,,,Essent,,,,,Geertruidenberg,1,4931NC,,BA-2557-7 / BA-2555-4,,,,,,,,,,,,,"RWE Effizienz GmbH, Dortmund",,,,,,,,NL,,32,please check position,Typ 2,2011/01/17,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.7073648,4.8420292,,Point,,node/1272891738,,Amerweg,charging_station,,,,,,,,,Essent,,,,,Geertruidenberg,1,4931NC,,BA-2560-0 / BA-2558-3,,,,,,,,,,,,,"RWE Effizienz GmbH, Dortmund",,,,,,,,NL,,32,please check position,Typ 2,2011/01/17,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.3575761,4.9442593,,Point,,node/1632795809,,,charging_station,,,2,,,,,,NUON,,,,,,,,,,,,Q513830,,,,,,,,,2,,,,,,yes,,,,,,,,,400,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.1683768,5.5645194,,Point,,node/1716479750,,,charging_station,no,,2,,,,,,Allego,,,1,,,,,,,,,Q75560554,,,1,,,,yes,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3797847,5.9847913,,Point,,node/3414515182,,,charging_station,,,2,,,,,,Allego,,,1,50 kW,,,,,NLALLEGO0009171,,,Q75560554,,,1,50 kW,,,,,1,,,,,,,,,,43 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.213107,5.9688486,,Point,,node/3451686257,,,charging_station,no,,8,,yes,,,,gemeente,yes,,,,,,,,,,,,,,,,,,yes,,8,,,,no,,,,,,,250,,,,400,,,yes,-1,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.2103436,5.9689056,,Point,,node/3451686258,,,charging_station,no,,1,,,,,,EVnetNL,,,,,,,,,EV0050,,,,,,,,,,yes,,2,,,,no,,yes,,,,,250,,,,400,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.28701,6.861004,,Point,,node/3605313902,,Rijksweg A1,charging_station,no,,4,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,Deurningen,,7561VA,,31018,,Fastned Het Veelsveld,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,yes,,no,,,https://fastnedcharging.com/nl/,yes,wlan,no,yes,2.75,+31 20 705 5300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.9117131,5.1784105,,Point,,node/4349893387,,,charging_station,,,2,,yes,,,24/7,Fastned,,,2,150 kW,,,,,50467,,Fastned Bisde,Q19935749,,yes,1,50 kW,Fastned,Q19935749,yes,,,https://fastnedcharging.com/nl/locaties,2022-06-07,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.836631,4.6857473,,Point,,node/4383029623,yes,Jan van Goijenstraat,charging_station,no,,2,,yes,,,24/7,Allego,,,,,Papendrecht,11,3351JM,,NLALLEGO000130,,WC Westpolder,Q75560554,,,,,,,yes,,2,,,,,yes,yes,,,NL,11 kW,32,,,,400,yes,,no,,no,,,,,,,yes,,+31 88 542 6363,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.833416,4.694504,,Point,,node/4383051508,,,charging_station,no,,2,,yes,,,24/7,Allego,,,,,,,,,NLALLEGO000177,,,Q75560554,,,,,,,yes,,2,,,,,,yes,,,,11 kW,32,,,,400,yes,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8422524,5.8609187,,Point,,node/4384901787,,,charging_station,no,,2,,yes,,,,EVBox,,,,,,,,,,,,Q28406392,,,,,,,yes,,2,,,,,,yes,,,,,16,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8346013,4.7078528,,Point,,node/4385089785,,,charging_station,no,,2,,yes,,,24/7,Allego,,,,,,,,,NLALLEGO000031,,Allego,Q75560554,,,,,,,yes,,2,,,,,,yes,,,,,32,,,,400,yes,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6360638,4.7454768,,Point,,node/4806928718,,,charging_station,,,2,,yes,,,24/7,Shell Recharge Solutions,,,,,,,,,32535,,,Q105883058,,,,,,,,,2,,,,,,yes,,,,,32,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.9145139,4.5884922,,Point,,node/5167718177,,,charging_station,,,1,,,,,,Allego,,,1,50 kW,,,,,,,Snellader Allegro,Q75560554,,,1,50kw,,,,,1,,,,,,,,,,43kw,,,,,,,,,,,,,,,,,,,,,,Snellader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5041115,6.0213702,,Point,,node/5340830224,,Venloseweg,charging_station,,,2,,yes,,,,Allego,,,2,50 kW,Oirlo,9,5808PA,,,,Allego Romeinse Put West,Q75560554,,yes,2,50kW,,,yes,,2,,,,,yes,yes,,,,43kW,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0398741,4.7053474,,Point,,node/5471712054,,De Andel,charging_station,,,6,,yes,,,,Shell Recharge Solutions,,,6,300 kW,Waddinxveen,,,,,,Shell Recharge,Q105883058,,yes,,,Shell Recharge,Q105883058,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6333017,4.7495189,,Point,,node/5670213623,,,charging_station,,,2,,yes,,,24/7,EVnetNL,,,,,,,,,,,,,,,,,,,,,2,,,,,,yes,,,,,16,,,,400,,,,,,,,,,,,,,,,,,,4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6338832,4.742674,,Point,,node/5670367926,,,charging_station,,,2,,yes,,,24/7,EVnetNL,,,,,,,,,,,,,,,,,,,,,2,,,,,,yes,,,,,16,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.627321,4.7486114,,Point,,node/5670840866,,,charging_station,,,1,,yes,,,24/7,EVnetNL,,,,,,,,,,,,,,,,,,,yes,,1,,,,,,yes,,,,,16,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6278892,4.7458809,,Point,,node/5670840867,,,charging_station,,,2,,yes,,,24/7,Pitpoint,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,16,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6295482,4.7432667,,Point,,node/5670955021,,,charging_station,,,2,,yes,,,24/7,Pitpoint,,,,,,,,,,,,,,,,,,,yes,,2,,,,,,yes,,,,,16,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6290459,4.749295,,Point,,node/5670955022,,,charging_station,,,2,,yes,,,24/7,GreenFlux,,,,,,,,,,,,,,,,,,,yes,,2,,,,,,yes,,,,,16,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6303711,4.7406448,,Point,,node/5670955023,,,charging_station,,,2,,yes,,,24/7,GreenFlux,,,,,,,,,,,,,,,,,,,yes,,2,,,,,,yes,,,,,16,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6331288,4.7468434,,Point,,node/5670955121,,,charging_station,,,2,,yes,,,24/7,Shell Recharge Solutions,,,,,,,,,,,,Q105883058,,,,,,,yes,,2,,,,,,yes,,,,,16,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8251806,4.7265866,,Point,,node/5778902576,private,,charging_station,no,,20,,yes,,,24/7,EVBox,,,11 kW,,,,,,EVB-P1414196,,Boskalis P6,Q28406392,,,,,,,yes,,20,,,,,yes,yes,,,,,,,,,,,,,,no,,,,,no,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8322019,4.6982237,,Point,,node/5796114642,,,charging_station,no,,2,,yes,,,24/7,Allego,,,,,,,,,NLALLEGO000023,,Zonnedauw,Q75560554,,,,,,,yes,,2,,,,,,yes,,,,11 kW,32,,,,400,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0319639,6.2937243,,Point,,node/5796954196,,,charging_station,,,2,,,,,24/7,Allegro,,,,,,,,,Allego NLALLEGO007559,,Keijenborg,Q75560554,,,,,,,yes,,2,,,,,,+(31)-(800)-3745337,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0408004,6.3060773,,Point,,node/5796977059,,,charging_station,,,2,,,,,24/7,Allego,,,,,,,,,Allego NLALLEGO007645,,Laadpaal BP Hengelo,Q75560554,,,,,,,yes,,2,,,,,,+(31)-(800)-3745337,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0407963,6.3043139,,Point,,node/5796982691,,,charging_station,,,2,,,,,24/7,Allego,,,,,,,,,Allego NLALLEGO007646,,Laadpaal Herwers Hengelo,Q75560554,,,,,,,yes,,2,,,,,,+(31)-(800)-3745337,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.0448455,6.3050775,,Point,,node/5796987784,,,charging_station,,,2,,,,,24/7,Allego,,,,,,,,,Allego NLALLEGO007644,,Laadpaal gemeentehuis Bronckhorst,Q75560554,,,,,,,yes,,2,,,,,,+(31)-(800)-3745337,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.983647,4.3962599,,Point,,node/5825926836,,Rijksstraatweg,charging_station,,,,,yes,,,24/7,Fastned,,,8,300 kW,Delfgauw,,2645BS,,,,Fastned Ruyven,Q19935749,,yes,,,Fastned,Q19935749,yes,,,,,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.6637211,4.8294735,,Point,,node/5843983534,,,charging_station,,,2,,,,,,,,,1,50 kW,,,,,,,,,,,1,50kW,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.406914,5.4793823,,Point,,node/5926507604,,Aalsterweg,charging_station,no,,6,,yes,,,,Van der Valk Hotels & Restaurants,,,3,,Eindhoven,322,5644RL,,,,,,,,3,,,,yes,,3,,,,no,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8418076,4.6951729,,Point,,node/5983077669,,,charging_station,no,,2,,yes,,,24/7,Allego,,,,,,,,,NLALLEGO0009921,,Allego,Q75560554,,,,,,,yes,,2,,,,,,yes,,,,,32,,,,400,yes,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8404614,4.7002642,,Point,,node/5983087924,,,charging_station,no,,2,,yes,,,24/7,Allego,,,,,,,,,NLALLEGO0009931,,Allego,Q75560554,,,,,,,yes,,2,,,,no,,yes,,,,,32,,,,400,yes,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8388548,4.7073814,,Point,,node/5983098883,,,charging_station,no,,2,,yes,,,24/7,Allego,,,,,,,,,NLALLEGO001147,,Allego,Q75560554,,,,,,,yes,,2,,,,,,yes,,,,,32,,,,400,yes,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8378874,4.7084519,,Point,,node/5983103325,,,charging_station,no,,2,,yes,,,24/7,Allego,,,,,,,,,NLALLEGO000220,,Allego,Q75560554,,,,,,,yes,,2,,,,,,yes,,,,,32,,,,400,yes,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.8351802,4.6878189,,Point,,node/6017650984,,,charging_station,no,,2,,yes,,,24/7,Allego,,,,,,,,,NLALLEGO001705,,,Q75560554,,,,,,,yes,,2,,,,,,yes,,,,,32,,,,400,yes,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.2936766,4.9463595,,Point,,node/6176268056,,Schepenbergweg,charging_station,no,,2,,yes,,,24/7,Shell Recharge Solutions,,,1,50 kW,Amsterdam,43,1105AS,,t51_3912_001,,VKV Nissan,Q105883058,,,1,50kW,,,yes,,1,,,,,yes,yes,,,NL,43kW,,,,,,,,no,,no,,,,,,,yes,,+31 88 010 9500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3878407,6.1443973,,Point,,node/6263322146,private,,charging_station,,,4,,no,,,Mo-Fr 08:00-18:30; Sa 08:00-17:00; PH closed,Alfen,,,,,,,,,,,Vostermans,Q56683055,,,,,,,yes,,4,,,,,,,,,,,32,,,,400,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.7117936,5.0288915,,Point,,node/6268132379,,Rijksweg,charging_station,,,,,yes,,,24/7,Fastned,,,2,50 kW,Benningbroek,,1654EG,,31347,,Fastned Broerdijk,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.734106,4.632131,,Point,,node/6268137281,,Rijksstraatweg,charging_station,,,2,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,Dordrecht,,3316EJ,,31056,,Fastned De Zuidpunt,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.1981631,4.4715947,,Point,,node/6268140045,,Rijksweg A44,charging_station,,,,,yes,,,24/7,Fastned,,,3,50 kW,Oegstgeest,200,2343ZZ,,NLFASE31291,,Fastned Elsgeest,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.6842723,5.8909204,,Point,,node/6268141710,,,charging_station,,,8,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,,,,,NLFASE31157,,Fastned Lokkant,Q19935749,,yes,1,50 kW,Fastned,Q19935749,yes,,1,,,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl,,,,,,,,,,,,,https://nl.chargemap.com/lokkant-haps-a73-west.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.1615366,6.2936136,,Point,,node/6268144066,,Rijksweg A7,charging_station,,,,,yes,,,24/7,Fastned,,,2; 4,50 kW; 300 kW,Nuis,1,9364TZ,,31108,,Fastned Mienscheer,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.1630029,5.5364355,,Point,,node/6268146218,,Rijksweg A1,charging_station,,,,,yes,,,24/7,Fastned,,,2; 4,150 kW; 300 kW,Terschuur,,3784WJ,,31235,,Fastned Palmpol,Q19935749,,yes,2,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,38 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,nl:Fastned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.7768705,5.7297349,,Point,,node/6268147047,,Uit de Pateel,charging_station,,,6,,yes,,,24/7,Fastned,,,2; 1; 4,150 kW; 200 kW; 300 kW,Eijsden,,6245LZ,,NLFASE31282,,Fastned Patiel,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07;2021-02-18,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.010486,5.8004827,,Point,,node/6268149887,,Rijksweg A2,charging_station,,,,,yes,,,24/7,Fastned,,,4; 4,150 kW; 300 kW,Geleen,,6167RE,,31001,,Fastned Swentibold,Q19935749,,yes,3,50 kW,Fastned,Q19935749,yes,,,,,,,yes,yes,,,,,,,,,,,,,,,,,https://fastnedcharging.com/nl,,,,,,,,,,no,,,https://nl.chargemap.com/fastned-swentibold.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.1479464,6.6046053,,Point,,node/6268152713,,Rijksweg,charging_station,,,,,yes,,,24/7,Fastned,,,2; 2; 4,50 kW; 150 kW; 300 kW,Haren Gn,,9752XZ,,31134,,Fastned Witte Molen,Q19935749,,yes,4,50 kW,Fastned,Q19935749,yes,,2,https://fastnedcharging.com/nl/locaties;Fastned (OCPI),2022-06-07,,,yes,yes,,,,43 kW,,,,,,,,,,,,,https://fastnedcharging.com/nl/,,,,,,,,,,no,,,,,2023-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
